"ITTER107","Territorio","TIPO_DATO_FOL","Tipo dato","SEXISTAT1","Sesso","ETA1","Classe di eta","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y20-64","20-64 anni","2024-Q1","T1-2024",15.898265,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y20-64","20-64 anni","2024-Q2","T2-2024",14.789872,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y20-64","20-64 anni","2024-Q3","T3-2024",11.186842,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y20-64","20-64 anni","2024-Q4","T4-2024",11.861174,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y20-64","20-64 anni","2023","2023",5.095686,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y20-64","20-64 anni","2024","2024",4.370158,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y20-64","20-64 anni","2023-Q1","T1-2023",5.328809,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y20-64","20-64 anni","2023-Q2","T2-2023",5.099249,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y20-64","20-64 anni","2023-Q3","T3-2023",4.585972,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y20-64","20-64 anni","2023-Q4","T4-2023",5.369585,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y20-64","20-64 anni","2024-Q1","T1-2024",5.077275,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y20-64","20-64 anni","2024-Q2","T2-2024",4.591288,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y20-64","20-64 anni","2024-Q3","T3-2024",3.917475,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y20-64","20-64 anni","2024-Q4","T4-2024",3.889264,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-34","15-34 anni","2023","2023",7.746402,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-34","15-34 anni","2024","2024",6.379474,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-34","15-34 anni","2023-Q1","T1-2023",7.573386,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-34","15-34 anni","2023-Q2","T2-2023",7.251144,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-34","15-34 anni","2023-Q3","T3-2023",8.217676,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-34","15-34 anni","2023-Q4","T4-2023",7.94041,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-34","15-34 anni","2024-Q1","T1-2024",7.100396,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-34","15-34 anni","2024-Q2","T2-2024",5.66645,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-34","15-34 anni","2024-Q3","T3-2024",6.755539,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y15-34","15-34 anni","2024-Q4","T4-2024",5.970391,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y20-64","20-64 anni","2023","2023",5.511949,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y20-64","20-64 anni","2024","2024",4.782855,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y20-64","20-64 anni","2023-Q1","T1-2023",5.742079,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y20-64","20-64 anni","2023-Q2","T2-2023",5.472254,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y20-64","20-64 anni","2023-Q3","T3-2023",5.447369,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y20-64","20-64 anni","2023-Q4","T4-2023",5.389337,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y20-64","20-64 anni","2024-Q1","T1-2024",5.482008,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y20-64","20-64 anni","2024-Q2","T2-2024",5.023191,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y20-64","20-64 anni","2024-Q3","T3-2024",3.998496,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y20-64","20-64 anni","2024-Q4","T4-2024",4.618839,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","2","femmine","Y20-64","20-64 anni","2023","2023",5.470344,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","2","femmine","Y20-64","20-64 anni","2024","2024",4.645467,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","2","femmine","Y20-64","20-64 anni","2023-Q1","T1-2023",5.759781,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","2","femmine","Y20-64","20-64 anni","2023-Q2","T2-2023",5.300181,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","2","femmine","Y20-64","20-64 anni","2023-Q3","T3-2023",5.420234,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","2","femmine","Y20-64","20-64 anni","2023-Q4","T4-2023",5.403289,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","2","femmine","Y20-64","20-64 anni","2024-Q1","T1-2024",5.390785,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","2","femmine","Y20-64","20-64 anni","2024-Q2","T2-2024",4.521676,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","2","femmine","Y20-64","20-64 anni","2024-Q3","T3-2024",4.160393,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","2","femmine","Y20-64","20-64 anni","2024-Q4","T4-2024",4.506564,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","9","totale","Y15-34","15-34 anni","2023","2023",8.031464,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","9","totale","Y15-34","15-34 anni","2024","2024",6.952636,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","9","totale","Y15-34","15-34 anni","2023-Q1","T1-2023",7.973859,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","9","totale","Y15-34","15-34 anni","2023-Q2","T2-2023",7.756304,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","9","totale","Y15-34","15-34 anni","2023-Q3","T3-2023",8.270399,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","9","totale","Y15-34","15-34 anni","2023-Q4","T4-2023",8.128008,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","9","totale","Y15-34","15-34 anni","2024-Q1","T1-2024",7.429164,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","9","totale","Y15-34","15-34 anni","2024-Q2","T2-2024",6.580628,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","9","totale","Y15-34","15-34 anni","2024-Q3","T3-2024",6.79323,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","9","totale","Y15-34","15-34 anni","2024-Q4","T4-2024",7.009253,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y20-64","20-64 anni","2023","2023",13.969919,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y20-64","20-64 anni","2024","2024",11.815859,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y20-64","20-64 anni","2023-Q1","T1-2023",15.29621,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y20-64","20-64 anni","2023-Q2","T2-2023",13.596268,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y20-64","20-64 anni","2023-Q3","T3-2023",13.319804,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y20-64","20-64 anni","2023-Q4","T4-2023",13.67463,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y20-64","20-64 anni","2024-Q1","T1-2024",14.047977,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y20-64","20-64 anni","2024-Q2","T2-2024",12.504107,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y20-64","20-64 anni","2024-Q3","T3-2024",9.89278,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y20-64","20-64 anni","2024-Q4","T4-2024",10.775539,,
"IT","Italia","UNEM_R","tasso di disoccupazione","1","maschi","Y20-64","20-64 anni","2023","2023",6.714675,,
"IT","Italia","UNEM_R","tasso di disoccupazione","1","maschi","Y20-64","20-64 anni","2024","2024",5.797612,,
"IT","Italia","UNEM_R","tasso di disoccupazione","1","maschi","Y20-64","20-64 anni","2023-Q1","T1-2023",7.4419,,
"IT","Italia","UNEM_R","tasso di disoccupazione","1","maschi","Y20-64","20-64 anni","2023-Q2","T2-2023",6.688471,,
"IT","Italia","UNEM_R","tasso di disoccupazione","1","maschi","Y20-64","20-64 anni","2023-Q3","T3-2023",6.098497,,
"IT","Italia","UNEM_R","tasso di disoccupazione","1","maschi","Y20-64","20-64 anni","2023-Q4","T4-2023",6.633728,,
"IT","Italia","UNEM_R","tasso di disoccupazione","1","maschi","Y20-64","20-64 anni","2024-Q1","T1-2024",6.783455,,
"IT","Italia","UNEM_R","tasso di disoccupazione","1","maschi","Y20-64","20-64 anni","2024-Q2","T2-2024",5.883799,,
"IT","Italia","UNEM_R","tasso di disoccupazione","1","maschi","Y20-64","20-64 anni","2024-Q3","T3-2024",5.083191,,
"IT","Italia","UNEM_R","tasso di disoccupazione","1","maschi","Y20-64","20-64 anni","2024-Q4","T4-2024",5.441807,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y35-49","35-49 anni","2023","2023",2.887171,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y35-49","35-49 anni","2024","2024",2.720233,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y35-49","35-49 anni","2023-Q1","T1-2023",3.534045,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y35-49","35-49 anni","2023-Q2","T2-2023",2.681646,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y35-49","35-49 anni","2023-Q3","T3-2023",2.585185,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y35-49","35-49 anni","2023-Q4","T4-2023",2.737606,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y35-49","35-49 anni","2024-Q1","T1-2024",2.669019,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y35-49","35-49 anni","2024-Q2","T2-2024",2.57818,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y35-49","35-49 anni","2024-Q3","T3-2024",3.222167,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y35-49","35-49 anni","2024-Q4","T4-2024",2.414758,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-34","15-34 anni","2023","2023",21.651755,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-34","15-34 anni","2024","2024",19.856199,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-34","15-34 anni","2023-Q1","T1-2023",24.279636,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-34","15-34 anni","2023-Q2","T2-2023",21.416979,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-34","15-34 anni","2023-Q3","T3-2023",20.360945,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-34","15-34 anni","2023-Q4","T4-2023",20.577247,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-34","15-34 anni","2024-Q1","T1-2024",22.82114,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-34","15-34 anni","2024-Q2","T2-2024",20.112268,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-34","15-34 anni","2024-Q3","T3-2024",17.865587,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-34","15-34 anni","2024-Q4","T4-2024",18.499876,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y15-34","15-34 anni","2023","2023",7.966569,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y15-34","15-34 anni","2024","2024",7.510698,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y15-34","15-34 anni","2023-Q1","T1-2023",7.800582,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y15-34","15-34 anni","2023-Q2","T2-2023",8.278047,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y15-34","15-34 anni","2023-Q3","T3-2023",7.908334,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y15-34","15-34 anni","2023-Q4","T4-2023",7.874145,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y15-34","15-34 anni","2024-Q1","T1-2024",7.233134,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y15-34","15-34 anni","2024-Q2","T2-2024",7.036555,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y15-34","15-34 anni","2024-Q3","T3-2024",7.561451,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y15-34","15-34 anni","2024-Q4","T4-2024",8.186093,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y50-74","50-74 anni","2023","2023",2.713763,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y50-74","50-74 anni","2024","2024",2.402989,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y50-74","50-74 anni","2023-Q1","T1-2023",3.511333,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y50-74","50-74 anni","2023-Q2","T2-2023",3.317143,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y50-74","50-74 anni","2023-Q3","T3-2023",1.569997,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y50-74","50-74 anni","2023-Q4","T4-2023",2.473143,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y50-74","50-74 anni","2024-Q1","T1-2024",3.203292,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y50-74","50-74 anni","2024-Q2","T2-2024",2.876204,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y50-74","50-74 anni","2024-Q3","T3-2024",2.000063,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y50-74","50-74 anni","2024-Q4","T4-2024",1.541641,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y50-74","50-74 anni","2023","2023",7.904006,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y50-74","50-74 anni","2024","2024",6.709292,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y50-74","50-74 anni","2023-Q1","T1-2023",8.966138,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y50-74","50-74 anni","2023-Q2","T2-2023",7.657251,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y50-74","50-74 anni","2023-Q3","T3-2023",7.185441,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y50-74","50-74 anni","2023-Q4","T4-2023",7.849457,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y50-74","50-74 anni","2024-Q1","T1-2024",8.261595,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y50-74","50-74 anni","2024-Q2","T2-2024",7.325382,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y50-74","50-74 anni","2024-Q3","T3-2024",5.288276,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y50-74","50-74 anni","2024-Q4","T4-2024",6.02033,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y35-49","35-49 anni","2023","2023",2.650291,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y35-49","35-49 anni","2024","2024",2.387451,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y35-49","35-49 anni","2023-Q1","T1-2023",3.048354,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y35-49","35-49 anni","2023-Q2","T2-2023",2.601897,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y35-49","35-49 anni","2023-Q3","T3-2023",2.592332,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y35-49","35-49 anni","2023-Q4","T4-2023",2.3541,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y35-49","35-49 anni","2024-Q1","T1-2024",2.541514,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y35-49","35-49 anni","2024-Q2","T2-2024",2.322015,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y35-49","35-49 anni","2024-Q3","T3-2024",2.36652,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y35-49","35-49 anni","2024-Q4","T4-2024",2.318419,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y35-49","35-49 anni","2023","2023",11.193122,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y35-49","35-49 anni","2024","2024",9.32686,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y35-49","35-49 anni","2023-Q1","T1-2023",12.548022,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y35-49","35-49 anni","2023-Q2","T2-2023",10.84708,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y35-49","35-49 anni","2023-Q3","T3-2023",9.86525,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y35-49","35-49 anni","2023-Q4","T4-2023",11.515627,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y35-49","35-49 anni","2024-Q1","T1-2024",11.170369,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y35-49","35-49 anni","2024-Q2","T2-2024",9.322987,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y35-49","35-49 anni","2024-Q3","T3-2024",7.941645,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y35-49","35-49 anni","2024-Q4","T4-2024",8.871193,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y35-49","35-49 anni","2023","2023",3.555871,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y35-49","35-49 anni","2024","2024",2.942525,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y35-49","35-49 anni","2023-Q1","T1-2023",3.693086,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y35-49","35-49 anni","2023-Q2","T2-2023",3.381401,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y35-49","35-49 anni","2023-Q3","T3-2023",3.656061,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y35-49","35-49 anni","2023-Q4","T4-2023",3.492754,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y35-49","35-49 anni","2024-Q1","T1-2024",3.574404,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y35-49","35-49 anni","2024-Q2","T2-2024",2.762811,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y35-49","35-49 anni","2024-Q3","T3-2024",2.339788,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y35-49","35-49 anni","2024-Q4","T4-2024",3.085839,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y50-74","50-74 anni","2023","2023",4.794334,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y50-74","50-74 anni","2024","2024",4.066421,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y50-74","50-74 anni","2023-Q1","T1-2023",5.340401,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y50-74","50-74 anni","2023-Q2","T2-2023",4.979405,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y50-74","50-74 anni","2023-Q3","T3-2023",4.283548,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y50-74","50-74 anni","2023-Q4","T4-2023",4.590861,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y50-74","50-74 anni","2024-Q1","T1-2024",5.069852,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y50-74","50-74 anni","2024-Q2","T2-2024",4.376876,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y50-74","50-74 anni","2024-Q3","T3-2024",3.296136,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y50-74","50-74 anni","2024-Q4","T4-2024",3.54281,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-34","15-34 anni","2023","2023",27.44351,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-34","15-34 anni","2024","2024",23.459799,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-34","15-34 anni","2023-Q1","T1-2023",30.271414,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-34","15-34 anni","2023-Q2","T2-2023",24.808672,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-34","15-34 anni","2023-Q3","T3-2023",26.698917,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-34","15-34 anni","2023-Q4","T4-2023",28.013853,,
